time,fused_mean,fused_q2_5,fused_q97_5,fused_mean_log,fused_q2_5_log,fused_q97_5_log,temp,rad
2003-06-05,11.346077757028176,7.540910569777544,16.314792320518563,2.4288721121356227,2.020342939950818,2.7920722006059178,14.5,274.65277777777777
2003-06-06,12.315640729776998,8.06214373314295,18.21028247894453,2.5108700586215877,2.0871794930082577,2.9019864059170897,16.6,280.3240740740741
2003-06-07,12.82720827542614,8.459331640993108,18.33973395513269,2.5515685614530725,2.1352701682506123,2.90906996045989,17.9,262.15277777777777
2003-06-08,13.192604405778198,8.555465871156686,18.96656083025273,2.579656400291627,2.146570361870446,2.9426774723213343,16.6,129.16666666666666
2003-06-09,13.304538326204975,8.772252774945668,19.29175032984785,2.588105204557042,2.1715936462537426,2.959677560481257,14.8,330.3240740740741
2003-06-10,13.56268819392098,9.051314160227486,19.525845948709925,2.60732250725388,2.2029099582445877,2.971739021225595,18.0,151.38888888888889
2003-06-11,13.848748041650126,9.281092508624267,19.800195121385997,2.62819483444287,2.2279792670912464,2.9856917922673873,15.9,320.2546296296296
2003-06-12,17.595288410053044,14.92357218460058,20.44554175952291,2.867631162230742,2.702941988678968,3.0177648518525637,15.8,277.662037037037
2003-06-13,15.358674503933717,10.31496213760112,22.07505020784898,2.7316804286790557,2.3335954759009785,3.094448020908682,16.2,323.14814814814815
2003-06-14,13.652884618178597,9.219191808394095,20.06180054104349,2.6139508266435834,2.2212873773700705,2.998817536284639,16.7,226.27314814814815
2003-06-15,12.653482408930035,8.438877896252581,18.2498379342796,2.5379324665318794,2.1328493490881666,2.9041561996756236,15.9,323.72685185185185
2003-06-16,11.836215656016586,7.835723271834443,17.486645401384365,2.471163954718087,2.0586931844809677,2.8614374696843483,16.4,321.64351851851853
2003-06-17,11.65769486989831,7.652422654198081,17.23246542769459,2.455966465828975,2.0350222845270354,2.846795129548737,18.7,212.50000000000003
2003-06-18,12.834481825607257,8.595009922501065,18.64280252458212,2.5521354415258393,2.151181793284532,2.9254601479872417,16.6,220.37037037037035
2003-06-19,17.070539470517787,11.653631726675124,24.505056493366183,2.8373541397350786,2.4556178676273674,3.1988794837400483,16.4,154.05092592592592
2003-06-20,19.026340156280078,12.494272766412639,27.97326239523616,2.9458243431212447,2.5252703606253393,3.3312491394980857,15.0,310.3009259259259
2003-06-21,21.20970908228812,13.714310465585065,31.517534070674714,3.054459052418787,2.6184398471931387,3.450544028130864,14.8,301.9675925925926
2003-06-22,17.781057235982214,11.918370010228019,26.88361838381741,2.8781336904091965,2.478080908178488,3.291517119088707,17.8,181.0185185185185
2003-06-23,9.776178346686242,6.395746324173285,14.114937357946156,2.2799486455818014,1.8556331325487172,2.6472336237180034,17.7,200.8101851851852
2003-06-24,8.214511396778809,5.585332872143617,11.869701601904811,2.105902272761041,1.72014403184511,2.473989069460166,15.4,321.64351851851853
2003-06-25,7.508609249726857,6.342781390604513,8.657329628066881,2.0160502621724348,1.8473173773888365,2.1584063179863806,15.3,269.56018518518516
2003-06-26,10.597266766568586,7.195848272557213,14.916895853585315,2.3605961156579136,1.9735042308961808,2.7024945204208883,17.1,272.68518518518516
2003-06-27,14.254528064462777,9.655968100769872,20.70333041763553,2.657074615149658,2.267576180224102,3.030294577070804,20.8,300.462962962963
2003-06-28,16.656658477195254,10.994507165722823,24.223357335955,2.8128100450246003,2.397395799511701,3.1873173468484124,16.1,131.01851851851853
